Month,Category,Budget,Actual,Savings
09 June 2023,Utilities,2886.51,3672.37,1354.74
01 April 2019,Utilities,3270.76,2294.7,2360.08
27 November 2019,Utilities,2937.24,2519.55,537.19
25 February 2020,Utilities,3311.33,2570.28,2833.01
25 May 2020,Utilities,2537.78,4003.59,1320.47
28 September 2019,Utilities,2914.92,3622.24,713.17
23 August 2020,Utilities,3113.63,2602.6,715.18
19 February 2021,Utilities,2418.31,2892.26,460.94
16 December 2021,Utilities,2395.65,3163.22,1406.95
12 October 2022,Utilities,2424.43,2793.19,1667.42
01 January 2019,Utilities,3172.36,1700.57,699.83
30 June 2019,Utilities,3846.76,1684.02,3391.61
26 March 2020,Utilities,1814.53,2951.98,1733.05
25 May 2020,Utilities,3717.77,3930.95,36.98
22 September 2020,Utilities,2934.39,2278.15,1973.5
16 November 2021,Utilities,1665.95,3806.73,86.29
12 October 2022,Utilities,3004.97,3175.1,1558.94
10 January 2023,Utilities,2702.97,2769.89,2444.59
31 May 2019,Utilities,3148.88,3183.63,202.23
27 December 2019,Utilities,2407.85,2269.94,1107.87
19 February 2021,Utilities,2844.21,1664.66,1606.05
15 May 2022,Utilities,2886.58,1458.15,1408.9
14 June 2022,Utilities,2938.17,1927.12,1143.48
09 February 2023,Utilities,1969.59,3162.5,1002.1
14 July 2022,Utilities,2633.27,3680.16,1386.92
12 October 2022,Utilities,3561.01,2935.05,1279.54
10 April 2023,Utilities,2996.83,2114.44,1620.23
02 March 2019,Utilities,3555.77,3042.8,893.46
28 September 2019,Utilities,2814.12,2667.75,2433
25 February 2020,Utilities,2876.9,1800.87,599.03
15 May 2022,Utilities,2899.26,3449.19,18.01
07 September 2023,Utilities,3283.75,2682.7,3561.06
31 May 2019,Utilities,2879.86,3317.74,1182.78
30 July 2019,Utilities,3234.68,2857.83,233.91
24 July 2020,Utilities,2895.24,1641.88,2704.01
23 August 2020,Utilities,2605.99,1983.91,2239.15
20 April 2021,Utilities,2483.32,1589.72,2882.58
14 February 2022,Utilities,2915.97,581.14,2890.38
15 May 2022,Utilities,3225.82,2705.76,737.51
14 June 2022,Utilities,3125.6,2700.14,734.3
14 July 2022,Utilities,2350.36,3215.97,960.65
31 May 2019,Utilities,1835.81,1795.98,1597.89
26 January 2020,Utilities,3143.79,1996.97,3230.77
22 October 2020,Utilities,2578.88,3616.94,1561.36
09 July 2023,Utilities,2110.13,3599.06,1173.51
07 October 2023,Utilities,2166.9,1916.99,285.12
01 April 2019,Utilities,2716.9,2879.78,929.97
01 May 2019,Utilities,2684.65,3670.36,911.02
30 July 2019,Utilities,3281.61,2669.96,1785.16
20 January 2021,Utilities,3217.43,1419.91,3679.1
06 November 2023,Utilities,3158.17,3586.98,857.3
30 July 2019,Utilities,2139.14,2513.62,2647.27
26 March 2020,Utilities,2952.45,2770.55,1916.67
23 August 2020,Utilities,3036.05,3095.39,307.45
20 January 2021,Utilities,2634.2,3559.08,188.99
15 January 2022,Utilities,3827.6,2511.31,870.18
14 June 2022,Utilities,2096.04,3822.91,741.81
14 July 2022,Utilities,3093.13,2588.87,1941.29
11 March 2023,Utilities,2890.83,1759.78,2807.58
01 January 2019,Utilities,2326.2,1462.03,2202.16
25 February 2020,Utilities,3161,2526.78,1710.92
18 August 2021,Utilities,2875.26,3956.7,562.67
10 April 2023,Utilities,2110.77,2833.01,1713.77
26 March 2020,Utilities,2389.2,1022.59,612.29
09 February 2023,Utilities,3067.35,3541.55,952.15
30 June 2019,Utilities,3015.78,3374.17,774.81
28 September 2019,Utilities,3431.81,1142.97,2052.09
27 November 2019,Utilities,3326.8,3356.57,1149.42
17 October 2021,Utilities,2753.85,2748.6,1667.44
08 August 2023,Utilities,2305,2725.2,1609.95
16 November 2021,Utilities,2782.81,2114.38,1996.61
14 June 2022,Utilities,2850.61,2236.96,1547.66
12 October 2022,Utilities,3232.88,2821.05,1594.46
10 January 2023,Utilities,2276.92,2668.71,1832.71
07 September 2023,Utilities,3893.53,3228.05,463.05
30 June 2019,Transportation,2215.8,3035.61,1109.84
24 July 2020,Transportation,2539.69,3948.38,777.95
19 February 2021,Transportation,2707.47,3328.5,2085.87
16 December 2021,Transportation,3373.36,2583.11,2690.86
29 August 2019,Transportation,3118.97,1740.05,3555.19
22 October 2020,Transportation,3900.31,2591.19,1516.88
19 July 2021,Transportation,2554.84,1192.31,2347.32
15 January 2022,Transportation,2711.72,2759.67,390.8
10 April 2023,Transportation,2963.31,3005.82,934.3
10 May 2023,Transportation,3021.33,2464.61,2111.57
27 December 2019,Transportation,2829.23,2737.26,2007.48
20 May 2021,Transportation,2835.57,2068.6,2296.33
11 November 2022,Transportation,3067.48,2086.74,2318.86
09 February 2023,Transportation,2997.07,3124.1,260.39
08 August 2023,Transportation,3106.51,2579.17,2207.11
31 May 2019,Transportation,3386.62,2222.54,2591.25
22 October 2020,Transportation,3033.65,2751.58,648.87
14 June 2022,Transportation,2919.41,3002.22,1550.76
09 February 2023,Transportation,2979.15,2694.5,1823.13
10 April 2023,Transportation,2895.1,3009.44,2784.4
08 August 2023,Transportation,3291.62,2367.02,3936.23
28 October 2019,Transportation,2631.87,2606.47,1222.17
25 May 2020,Transportation,2010.8,3620.7,467.39
21 December 2020,Transportation,2663.89,3829.82,206.46
14 February 2022,Transportation,2820,2250.81,2490.43
13 August 2022,Transportation,2513.36,1765.16,1225.54
01 January 2019,Transportation,3462.74,2963.51,1171.41
21 March 2021,Transportation,2801.69,3656.6,1739.08
12 October 2022,Transportation,3080.67,2400.21,1589.6
09 July 2023,Transportation,2303.62,2805.6,994.36
25 February 2020,Transportation,2506.49,2001.98,459.91
20 January 2021,Transportation,2719.66,3631.83,100.28
09 June 2023,Transportation,2226.18,2019.9,641.23
26 January 2020,Transportation,3478.79,3703.17,203.87
25 February 2020,Transportation,3671.15,2228.21,1639.99
20 January 2021,Transportation,2459.79,3328.15,679.46
19 February 2021,Transportation,2127.61,2319.06,1821.34
12 September 2022,Transportation,3192.61,4072.54,1125.5
28 September 2019,Transportation,3534.57,2040.78,1660.17
21 December 2020,Transportation,3285.67,2530.9,2117.78
14 July 2022,Transportation,3266.72,2053.9,3659.79
09 June 2023,Transportation,2892.95,3662.91,537.35
08 August 2023,Transportation,3462.66,1007.42,1928.26
01 January 2019,Transportation,2541.36,2789.8,2784.58
02 March 2019,Transportation,3871.69,2399.08,1932.69
30 June 2019,Transportation,2632.02,2154.1,1534.33
12 October 2022,Transportation,4386.5,2175.19,1655.68
07 October 2023,Transportation,2682.71,2032.31,2040.41
06 November 2023,Transportation,2701.8,2752.15,1267.55
01 April 2019,Transportation,2806.62,4069.04,322.91
22 October 2020,Transportation,2844.64,4008.41,607.72
21 November 2020,Transportation,2467.59,2919.98,227.65
20 January 2021,Transportation,2215.5,2529.83,2986.93
19 June 2021,Transportation,2950.98,2589.24,911.83
09 July 2023,Transportation,2880.24,1769.91,3366.4
06 November 2023,Transportation,3443.1,3581.68,1335.95
30 July 2019,Transportation,3860.52,2485.88,621.69
28 September 2019,Transportation,3518.22,1408.03,1240.76
26 March 2020,Transportation,2060.09,2154.2,1654.23
24 June 2020,Transportation,2838.25,1598.77,528.36
21 December 2020,Transportation,3351.42,2349.78,2484.76
21 March 2021,Transportation,2286.01,4014.06,2415.38
16 December 2021,Transportation,2437.89,3665.15,1556.26
15 April 2022,Transportation,2952.09,4185.59,1374.34
11 December 2022,Transportation,3568.74,4001.78,527.6
21 November 2020,Transportation,3435.46,4085.6,1303.76
11 November 2022,Transportation,2449.43,3076.56,2070.27
09 June 2023,Transportation,2359.56,2106.54,3348.66
07 September 2023,Transportation,2332.99,2758.99,2355.98
07 September 2023,Transportation,2405.93,2746.16,2311.62
30 June 2019,Transportation,2634.83,3545.71,3176.14
23 August 2020,Transportation,2501.11,2695.53,123.62
14 February 2022,Transportation,2967.28,3206.11,912.24
15 May 2022,Transportation,2964.91,1063.88,3720.37
12 October 2022,Transportation,2400.09,1658.22,2030.14
09 July 2023,Transportation,3597.22,2716.07,1139.96
07 September 2023,Transportation,2787.34,3653.78,1048.09
06 November 2023,Transportation,2854.14,1798.56,2023.37
26 March 2020,Transportation,2222.85,2454.22,3234.81
19 February 2021,Transportation,1873.23,4122.09,2779.07
14 February 2022,Transportation,2374.28,3578.86,1280.68
11 December 2022,Transportation,3270.76,3047.54,455.31
09 February 2023,Transportation,2871.77,2709.15,131.22
07 September 2023,Transportation,2734.32,3723.44,1173.8
06 November 2023,Transportation,2998.43,2049.8,1668.11
22 October 2020,Transportation,3027.27,1565.67,2165.44
19 February 2021,Transportation,2583.23,3315.21,575.08
18 August 2021,Transportation,2993.12,2250.29,1386.43
15 May 2022,Transportation,3762.22,2074.7,2977.32
09 June 2023,Transportation,3402.58,2638.45,2364.52
26 January 2020,Transportation,2751.2,2721.01,3145.08
14 July 2022,Transportation,2898.64,3714.85,1133.41
06 November 2023,Transportation,3127.78,3709.59,375.54
16 November 2021,Transportation,3404.88,1621.95,2651.4
14 February 2022,Transportation,1913.92,3360.99,2167.54
11 December 2022,Transportation,2981.48,3863.76,1194.7
09 February 2023,Transportation,3386.98,2815.09,1691.88
01 April 2019,Transportation,2566.44,3346.57,812.92
24 June 2020,Transportation,2868.82,3818.98,1157.76
14 February 2022,Transportation,2778.83,3075.58,1719.78
11 March 2023,Transportation,2518.62,3401.28,894.04
31 January 2019,Transportation,1669.36,2392.35,700.21
28 October 2019,Transportation,2575.07,3361.21,1999.12
21 December 2020,Transportation,1756.94,2029.73,2149.85
20 April 2021,Transportation,2530.88,3003.6,956.55
19 June 2021,Transportation,2564.67,1624.47,4350.1
07 September 2023,Transportation,3247.8,3089.09,1307.61
31 May 2019,Transportation,1738.12,3932.85,247
27 December 2019,Transportation,2622.29,3872.62,1574.7
20 January 2021,Transportation,2976.17,2954.29,2038.64
21 March 2021,Transportation,2283.78,3601.36,835.78
17 September 2021,Transportation,2850.22,2179.69,2695.73
13 August 2022,Transportation,2663.91,2177.51,1468.77
12 September 2022,Transportation,2457.73,2475.68,2635.07
07 September 2023,Transportation,2480.91,3923.15,1133.31
02 March 2019,Transportation,3387.2,1951.74,3314.5
12 October 2022,Transportation,2820.11,3652.49,1321.23
09 July 2023,Transportation,3440.09,3238.7,1297.32
20 May 2021,Transportation,2771.39,3233.72,1278.11
14 February 2022,Transportation,2588.56,2941.58,2867.22
15 May 2022,Transportation,2430.8,2150.95,2624.77
27 November 2019,Transportation,2889.83,4344.55,276.05
26 January 2020,Transportation,3496.77,3193.56,557.78
24 July 2020,Transportation,2862.02,4234.56,965.07
21 November 2020,Transportation,3391.53,3609.28,1392.9
17 October 2021,Transportation,2088.79,3273.57,1420.15
16 November 2021,Transportation,3426.76,2678.64,2431.83
09 June 2023,Transportation,4274.44,3266.11,1576.51
30 June 2019,Transportation,3213.16,3674.49,7.26
02 March 2019,Transportation,2538.22,2130.26,762.19
27 December 2019,Transportation,2539.08,3152.04,2622.33
17 September 2021,Transportation,3439.43,812.73,2652.75
14 June 2022,Transportation,2824.62,2676.47,1042.68
14 July 2022,Transportation,2841.72,3047.81,315.08
31 May 2019,Transportation,2492.47,2316.85,699.87
10 January 2023,Transportation,2859.96,1668.93,902.27
09 February 2023,Transportation,2383.42,3941.51,1413.63
07 September 2023,Transportation,3290.84,2474.57,2427.33
01 April 2019,Transportation,2566.43,1688.52,3080.39
29 August 2019,Transportation,2633.47,3131.63,206.05
27 December 2019,Transportation,2128.75,3007.72,451.99
21 November 2020,Transportation,3056.07,3172.93,1276.13
17 October 2021,Transportation,3121.99,1609.11,1585.93
14 June 2022,Transportation,2277.32,2275.15,2297.2
28 September 2019,Transportation,2760.99,3121.91,274.21
25 April 2020,Transportation,2346.98,2443.44,1411.45
24 July 2020,Transportation,2409.61,3504.28,671.78
21 December 2020,Transportation,3037.35,2990.2,1658.03
14 June 2022,Transportation,3002.57,3374.23,574.57
09 July 2023,Transportation,3034.11,2825,2015.18
26 March 2020,Transportation,2895.1,3188.92,1340.87
19 February 2021,Transportation,1507.83,3007.88,186.66
17 September 2021,Transportation,2879.42,2241.68,1308.41
27 November 2019,Transportation,3170.18,2535.16,1471.58
26 January 2020,Transportation,2274.58,2324.91,1975.45
13 August 2022,Transportation,2199.45,3400.06,2690.91
09 July 2023,Transportation,3182.91,2557.44,1651.93
24 June 2020,Transportation,2037.64,2180.6,1152.77
19 February 2021,Transportation,3354.62,4050.42,1249.43
18 August 2021,Transportation,3411.24,3513,1005.64
16 March 2022,Transportation,3646.45,3302.32,1615.77
31 January 2019,Transportation,2686.42,2499.48,3298.3
02 March 2019,Transportation,2657.95,2577.81,1495.58
19 June 2021,Transportation,2721.65,1861.44,3141.03
12 October 2022,Transportation,2761.13,1487.46,1801.56
11 November 2022,Transportation,2681.88,2865,389.07
11 March 2023,Transportation,3048.01,3061.41,725.47
27 December 2019,Transportation,3084.82,2378.21,1407.74
25 February 2020,Transportation,3592.84,3046.26,1743.18
16 December 2021,Transportation,2945.18,2147.3,1622.27
15 January 2022,Transportation,1782.37,2797.07,2076.04
13 August 2022,Transportation,2522.69,2522.48,1183.02
09 July 2023,Transportation,3622.46,1825.45,1496.76
20 April 2021,Transportation,2487.53,1786.86,1240.39
17 October 2021,Transportation,2851.2,2745.66,1354.82
14 February 2022,Transportation,3007.27,1878.67,1605.95
14 July 2022,Transportation,2328.15,2050.75,2746.16
13 August 2022,Transportation,3406.41,1838.84,2429.68
11 December 2022,Transportation,3769.06,2532.39,1370.34
25 April 2020,Transportation,4262.52,3555.37,2447.98
20 April 2021,Transportation,2457.66,3407.54,1539.71
19 July 2021,Transportation,2965.72,3887.58,477.39
17 September 2021,Transportation,3242.5,3172.94,7.95
02 March 2019,Transportation,3540.89,2170.71,1428.1
22 October 2020,Transportation,1788.06,3257.29,694.52
20 May 2021,Transportation,2594.4,3234.95,2309.65
08 August 2023,Transportation,1940.09,2041.94,928.81
06 November 2023,Transportation,3306.3,2630.87,1422.28
02 March 2019,Transportation,3560.39,3417.66,1245.31
29 August 2019,Transportation,2877.08,3374.67,1988.96
25 February 2020,Transportation,2880.11,2589.71,1673.36
18 August 2021,Transportation,2710.3,1978.96,2528.77
01 April 2019,Transportation,3042.96,3221.45,574.03
25 April 2020,Transportation,2468.31,2546.71,2386
22 September 2020,Transportation,3272.99,1946.2,1007.13
21 March 2021,Transportation,2051.4,3821.44,211.6
19 July 2021,Transportation,2862.7,3018.66,604.42
16 November 2021,Transportation,3259.26,2674.18,1359.96
14 February 2022,Transportation,2750.05,3081,2098.98
16 March 2022,Transportation,3270.08,2769.27,2036.98
12 September 2022,Transportation,3330.21,2273.57,2111.18
09 July 2023,Transportation,3700.82,2870.57,353.84
07 September 2023,Transportation,2391.52,3113.18,1515.53
20 January 2021,Transportation,3275.03,2516.9,1327.77
17 September 2021,Transportation,2638.64,1724.5,792.24
14 July 2022,Transportation,2518.6,2290.39,1120.13
13 August 2022,Transportation,1734.43,2806.78,607.39
30 June 2019,Transportation,2352.14,3042.43,1373.3
26 January 2020,Transportation,1997.19,1710.97,2360.3
21 December 2020,Transportation,2452.6,2204.01,1044.22
13 August 2022,Transportation,2727.08,3438.61,644.32
08 August 2023,Transportation,2898.03,3033.36,587.31
01 April 2019,Transportation,2520.47,2547.39,524.54
27 November 2019,Transportation,2626.09,1126.55,4137.06
25 February 2020,Transportation,3037.42,2710.54,661.62
24 June 2020,Transportation,2570.2,2160.1,3056.1
19 June 2021,Transportation,2685.02,3053.05,121.72
17 September 2021,Transportation,2399.63,908.09,2980.36
15 January 2022,Transportation,3827.28,3088.06,2620.58
14 February 2022,Transportation,2918.64,3146.78,2104.37
09 June 2023,Transportation,2931.37,2593.68,2614.41
19 June 2021,Transportation,3002.98,2233.95,1590.33
18 August 2021,Transportation,3223.98,2293.84,2315.54
16 December 2021,Transportation,2126.29,1893.56,783.58
14 June 2022,Transportation,2272.65,3910.49,745.13
25 February 2020,Transportation,2439.37,1455.54,1115.71
25 April 2020,Transportation,2266.39,2154.47,3300.29
21 November 2020,Transportation,3960.25,3038.68,799.19
09 February 2023,Transportation,2676.84,2244.96,1073
12 September 2022,Transportation,2001.26,4692.49,305.43
31 January 2019,Transportation,3338.04,1712.47,2049.98
30 June 2019,Transportation,2516.95,3031.79,3360.77
28 October 2019,Transportation,3082.91,2551.36,553.96
19 February 2021,Transportation,3028.03,2549.44,2154.3
15 April 2022,Transportation,2857.59,2557.75,2804.08
13 August 2022,Transportation,2297.22,2837.07,2618
27 December 2019,Transportation,2864.82,2334.44,1813
17 September 2021,Transportation,3077.36,2794.15,1583.48
10 April 2023,Transportation,2556.09,2826.46,1875.04
10 May 2023,Transportation,2527.64,2889.31,1744.71
09 June 2023,Transportation,2332.08,3163.55,1905.86
06 November 2023,Transportation,3437.93,2577.2,1020.88
19 July 2021,Transportation,2444.19,3312.93,1437.51
16 December 2021,Transportation,2479.19,3222,1535.29
11 November 2022,Transportation,2805.5,2535.23,1571.66
22 September 2020,Insurance,2700.51,2793.73,1178.8
17 September 2021,Insurance,3054.35,2510.28,1344.75
13 August 2022,Insurance,2270.44,3157.23,998.03
11 December 2022,Insurance,2304.84,2797.15,752.47
01 January 2019,Insurance,2155.52,3401.82,192.07
24 June 2020,Insurance,3289.28,3064.38,1105.37
21 December 2020,Insurance,1972.05,1872.49,1769.71
21 March 2021,Insurance,3402.61,2627.31,748.51
20 May 2021,Insurance,2370.54,3902.74,1073.28
16 December 2021,Insurance,2148.24,1721.25,1464.73
16 March 2022,Insurance,3334.43,1886.08,1266.81
11 November 2022,Insurance,2846.31,2364.97,1199.18
08 August 2023,Insurance,1513.22,3199.86,538.01
01 May 2019,Insurance,2849.76,1340.14,1578.44
31 May 2019,Insurance,3444.56,3230.18,1513.46
28 October 2019,Insurance,3223.23,2206.76,1145.19
24 July 2020,Insurance,2812.9,3341.88,393.84
17 October 2021,Insurance,2533.29,2301,2047
10 May 2023,Insurance,2462.58,2156.97,3434.9
21 November 2020,Insurance,3022.66,3102.35,1279.22
19 July 2021,Insurance,1714.73,2625.76,1940.44
11 December 2022,Insurance,2019.69,2140.76,2448.44
01 May 2019,Insurance,2264.48,2916.49,2008.58
28 September 2019,Insurance,1541.2,2274.65,2362.34
24 June 2020,Insurance,2737.23,3505.87,3315.66
20 January 2021,Insurance,2981.73,3397.54,1314.61
17 October 2021,Insurance,2261.81,2607.99,942.86
11 March 2023,Insurance,2467.64,2592.74,1552.69
08 August 2023,Insurance,2389.18,2957.16,1937.93
31 May 2019,Insurance,3373.82,1207.37,3047.03
28 September 2019,Insurance,2637.44,2924.49,323.05
26 January 2020,Insurance,3431.52,2639.58,1064.88
18 August 2021,Insurance,3153.9,2427.56,288.87
16 March 2022,Insurance,2858.98,3374.13,2609.99
06 November 2023,Insurance,3330.02,3079.16,914.56
19 June 2021,Insurance,2079.96,2563.71,1404.54
09 February 2023,Insurance,2712.94,2195.33,347.67
10 April 2023,Insurance,2716.62,4008.46,307.5
06 November 2023,Insurance,2182.71,3080.81,460
23 August 2020,Insurance,2856.58,3284.21,1501.32
22 September 2020,Insurance,2362.05,2068.78,2261.68
20 January 2021,Insurance,2322.28,2912.47,1542.98
19 February 2021,Insurance,2507.79,2941.63,6.89
19 June 2021,Insurance,2570.54,2683.77,1735.62
16 November 2021,Insurance,2718.35,2579.42,1349.85
15 April 2022,Insurance,2780.42,3784.27,1384.69
14 June 2022,Insurance,2036.12,1256.24,3068.63
11 December 2022,Insurance,2411.45,3195.17,1113.27
09 February 2023,Insurance,2297.4,2988.7,1043.16
21 November 2020,Insurance,2664.1,3205.03,1697.55
12 September 2022,Insurance,2044.48,3075.08,1990.19
11 November 2022,Insurance,2244.91,2749.9,3825.98
17 October 2021,Insurance,2304.88,2765.5,1311.93
14 July 2022,Insurance,2216.65,2898.81,858.57
31 January 2019,Insurance,2733.13,2690.79,2389.65
27 November 2019,Insurance,3273.66,1965.74,1755.93
21 November 2020,Insurance,2770.52,2176.56,1098.71
10 April 2023,Insurance,1862.55,3252.85,12.08
07 October 2023,Insurance,1999.31,1901.57,1719.38
31 January 2019,Insurance,2354.88,3221.17,1077.33
01 April 2019,Insurance,3153.14,2748.29,1226.86
28 September 2019,Insurance,3054.28,3556.83,1677.34
22 October 2020,Insurance,2922.25,3657.93,738
14 June 2022,Insurance,3493.09,3462.52,2043.51
13 August 2022,Insurance,3204.24,3332.54,1114.65
11 December 2022,Insurance,3194.39,2687.49,3301.7
09 February 2023,Insurance,2781.05,2894.02,1196.65
10 April 2023,Insurance,2510.6,4040.96,447.8
18 August 2021,Insurance,2221.74,1240.61,2658.33
17 September 2021,Insurance,1881.46,2610.81,432.92
14 February 2022,Insurance,2752.37,3388.07,704.05
10 May 2023,Insurance,2912.26,2819.56,2344.93
09 July 2023,Insurance,2924.06,1973.98,2575.56
01 January 2019,Insurance,3175.8,3841.64,1937.37
26 January 2020,Insurance,2830.4,3379.3,831.63
17 October 2021,Insurance,3010.67,3478.88,11.1
12 September 2022,Insurance,1942.21,2389.76,1195.85
11 November 2022,Insurance,2847.61,2783.08,1073.79
26 January 2020,Insurance,2634.24,3553.07,252.43
10 May 2023,Insurance,3521.55,1321.97,3150.62
10 April 2023,Insurance,3024.87,3204.05,1679.82
24 June 2020,Insurance,2351.05,3659.12,957.92
21 March 2021,Insurance,2791.3,3508.59,408.56
20 May 2021,Insurance,3543.98,2657.92,1674.05
19 July 2021,Insurance,3177.48,2570.2,1073.28
15 May 2022,Insurance,2872.86,2736.73,1239.48
30 July 2019,Insurance,2730.19,3494.64,1052.28
25 April 2020,Insurance,2559.83,1911.12,1765.25
23 August 2020,Insurance,2466.19,3398.7,1031.5
21 November 2020,Insurance,3045.19,3477.74,165.39
17 October 2021,Insurance,3143.3,2036.96,2940.39
11 December 2022,Insurance,2901.75,3189.31,1637.49
11 March 2023,Insurance,2162.12,1963.21,2836.85
10 April 2023,Insurance,3249.74,4363.65,1784.06
07 September 2023,Insurance,3451.91,3161.43,926.62
22 September 2020,Insurance,2946.61,2797.09,3013.35
19 February 2021,Insurance,3752.94,2532.93,1926.1
18 August 2021,Insurance,3280.53,2184.64,2260.48
16 November 2021,Insurance,4195.21,3567.26,2961.05
14 February 2022,Insurance,2452.09,3104.08,1043.16
12 October 2022,Insurance,1916.07,2421.18,2583.88
09 June 2023,Insurance,3334.79,1357.22,1684.66
27 November 2019,Insurance,3149.38,2886.49,1801.78
22 September 2020,Insurance,2880.1,2097.91,1715.9
19 June 2021,Insurance,2357.84,3931.32,113.57
15 January 2022,Insurance,2812.08,3298.98,321.9
15 May 2022,Insurance,3123.84,2285.78,1447.42
26 March 2020,Insurance,3564.46,3338.99,1210.7
24 June 2020,Insurance,2564.35,2473.61,1325.67
22 September 2020,Insurance,3344.49,3312.9,1328.29
16 March 2022,Insurance,2529.63,2949.17,983.97
11 November 2022,Insurance,1540.17,3735.51,308.48
01 January 2019,Insurance,2740.43,2794.87,1877.31
20 April 2021,Insurance,3085.78,3012.22,139.82
20 May 2021,Insurance,2935.26,3823.37,1614.33
14 February 2022,Insurance,2666.16,3313.45,804.44
10 April 2023,Insurance,3566.26,2456.7,1155.2
01 January 2019,Insurance,2414.91,3562.69,1374.89
25 May 2020,Insurance,2463.61,3149.63,103.1
23 August 2020,Insurance,2779.44,1763.83,1695.15
21 March 2021,Insurance,3401.18,3817.16,888.38
14 February 2022,Insurance,3830.88,3752.5,381.09
30 July 2019,Insurance,3730.15,2608.54,1328.34
07 September 2023,Insurance,2736.36,3110.23,1773.7
07 October 2023,Insurance,2499.1,2338.92,1209.42
20 May 2021,Insurance,2389.45,3619.19,572.65
19 June 2021,Insurance,2855.29,2749.08,124.46
12 September 2022,Insurance,3283.88,2516.88,2322.88
06 November 2023,Insurance,3085.08,2860.93,2483.35
28 September 2019,Insurance,2610.75,3829.43,1071
26 January 2020,Insurance,2980.38,3790.59,978.38
20 January 2021,Insurance,2916.12,3485.08,557.64
17 October 2021,Insurance,2403.58,2828.91,1740.06
15 January 2022,Insurance,3460.53,1742.69,1703.05
16 March 2022,Insurance,2502.89,2936.45,995.14
15 April 2022,Insurance,3299.63,1974.89,3397.89
11 December 2022,Insurance,2834.22,3625.7,1972.1
10 April 2023,Insurance,2621.29,2915.83,2005.03
01 May 2019,Insurance,2538.04,3528.71,299.89
27 November 2019,Insurance,2942.37,3557.51,2649.17
19 June 2021,Insurance,3189.09,1265.01,1322.88
10 May 2023,Insurance,2226.77,3827.03,340.22
31 January 2019,Insurance,2807.84,3836.31,763.59
25 April 2020,Insurance,2406.41,2309.79,917.44
23 August 2020,Insurance,3043.7,2432.35,1958.17
19 February 2021,Insurance,3322.68,3378.35,741.94
19 June 2021,Insurance,3323.56,3209.93,1421.23
17 September 2021,Insurance,3027.9,1341.46,3481.74
10 April 2023,Insurance,2285.78,2339.61,1862.47
31 January 2019,Insurance,2735.89,2684.8,200.13
30 July 2019,Insurance,3156.36,3149.12,915.73
27 November 2019,Insurance,3687.43,3206.89,1812.02
24 June 2020,Insurance,3145.3,3730.16,1910.26
30 June 2019,Insurance,2458.55,1950.65,2998.78
26 March 2020,Insurance,2331.17,1927.35,3335.48
21 November 2020,Insurance,2276.64,1998.59,3580.96
08 August 2023,Insurance,2375.82,2912.07,1328.45
01 January 2019,Insurance,3945.33,3199.04,1242.97
31 January 2019,Insurance,3201.64,2447.82,1901.25
25 May 2020,Insurance,3659.21,2656.02,1695.14
19 July 2021,Insurance,2899.07,3321.01,346.82
09 February 2023,Insurance,2366.65,3417.6,572.66
20 January 2021,Insurance,2786.29,3524.85,1072.56
20 April 2021,Insurance,2762.2,4005.47,1531.67
18 August 2021,Insurance,2991.91,2198.36,4217.28
12 September 2022,Insurance,2374.16,2400.73,131.81
31 January 2019,Insurance,3004.27,3526.07,1202.53
25 February 2020,Insurance,3000.28,2089.59,1494.85
21 December 2020,Insurance,2018.49,1923.78,568.5
16 December 2021,Insurance,2935.93,1740.56,1749.84
14 February 2022,Insurance,2523.33,2745.13,1690.54
15 April 2022,Insurance,2666.52,3043.59,1002.02
12 October 2022,Insurance,2264.52,2356.4,1228.36
30 July 2019,Insurance,2498.56,3041.25,2557.81
15 January 2022,Insurance,3210.78,3303.58,2381.27
01 May 2019,Insurance,3327.16,3783.5,342.96
30 June 2019,Insurance,2648.33,3079.11,3958.81
21 November 2020,Insurance,2714.7,2709.36,2009.57
21 December 2020,Insurance,2281.96,1997.49,1952.66
19 June 2021,Insurance,2759.81,3346.06,740.62
11 December 2022,Insurance,2139.64,2948.86,1657.7
01 May 2019,Insurance,2483.35,3842.59,1120.95
28 September 2019,Insurance,2304.5,2107.58,1839.53
22 September 2020,Insurance,3398.67,2928.69,1415.39
19 July 2021,Insurance,3035.09,1716.99,3596.47
16 December 2021,Insurance,3076.84,2818.82,553.92
15 May 2022,Insurance,3049.8,3051.14,3660.87
21 December 2020,Insurance,3100.27,3003.18,1062.74
13 August 2022,Insurance,2531.15,2095.54,3696.26
11 December 2022,Insurance,2056.6,3337.18,567.18
08 August 2023,Insurance,2036.34,3311.91,338.99
19 June 2021,Insurance,3056.91,2730.8,636.63
16 December 2021,Insurance,1501.54,3614.52,1026.79
01 January 2019,Insurance,2532.38,1939.61,2777.27
22 October 2020,Insurance,2629.63,3138.22,2489.98
16 December 2021,Insurance,2859.29,2677.87,1156.44
15 January 2022,Insurance,1632.69,3157.5,1193.94
14 February 2022,Insurance,2880.88,3613.41,743.1
02 March 2019,Insurance,3156.53,2620.77,1022.42
28 October 2019,Insurance,2392.69,1950.14,2540.57
21 November 2020,Insurance,2855.71,3169.23,826.87
21 December 2020,Insurance,2610.46,3391.53,1020.09
09 February 2023,Insurance,2081.86,1030.32,2052.97
20 April 2021,Insurance,3399.42,3384.51,2344.44
17 October 2021,Insurance,2735.93,3226.27,230.69
